0.500033	-109.776	
0.500272	-265.319	
0.50051	-420.863	
0.500748	-142.173	
0.500986	136.516	
0.501225	165.522	
0.501463	194.527	
0.501701	-9.86792	
0.501939	-214.263	
0.502177	-379.815	
0.502416	-111.133	
0.502654	146.694	
0.502892	404.52	
0.50313	545.646	
0.503369	252.538	
0.503607	333.957	
0.503845	415.376	
0.504083	304.103	
0.504321	192.831	
0.50456	81.5586	
0.504798	-29.7136	
0.505036	2.85376	
0.505274	35.4214	
0.505513	67.9888	
0.505751	100.556	
0.505989	239.647	
0.506227	378.737	
0.506465	257.288	
0.506704	135.838	
0.506942	250.503	
0.50718	365.167	
0.507418	219.292	
0.507657	73.4167	
0.507895	46.9556	
0.508133	20.4946	
0.508371	-49.3899	
0.508609	141.266	
0.508848	486.617	
0.509086	397.735	
0.509324	308.853	
0.509562	219.971	
0.509801	215.73	
0.510039	211.49	
0.510277	207.249	
0.510515	203.008	
0.510753	282.901	
0.510992	362.793	
0.51123	312.415	
0.511468	262.037	
0.511706	-13.5996	
0.511944	-289.236	
0.512183	-309.76	
0.512421	-69.7446	
0.512659	227.264	
0.512897	3.19312	
0.513136	-519.414	
0.513374	-1042.02	
0.513612	-975.02	
0.51385	-908.019	
0.514088	-580.478	
0.514327	-252.937	
0.514565	-337.918	
0.514803	-422.899	
0.515041	-214.772	
0.51528	-6.64502	
0.515518	-571.997	
0.515756	-616.268	
0.515994	-193.739	
0.516232	-292.289	
0.516471	-580.817	
0.516709	-348.265	
0.516947	-180.847	
0.517185	-13.4299	
0.517424	-20.5542	
0.517662	-27.6782	
0.5179	-34.8025	
0.518138	-41.9265	
0.518376	-304.163	
0.518615	-566.399	
0.518853	-394.402	
0.519091	-222.405	
0.519329	-488.034	
0.519568	-753.663	
0.519806	-720.756	
0.520044	-166.769	
0.520282	292.23	
0.52052	490.688	
0.520759	260.341	
0.520997	29.9934	
0.521235	2.00562	
0.521473	-25.9819	
0.521712	-184.24	
0.52195	-342.498	
0.522188	-498.042	
0.522426	-653.585	
0.522664	-374.896	
0.522903	-96.2058	
0.523141	-213.076	
0.523379	-329.946	
0.523617	-186.275	
0.523856	-42.605	
0.524094	-213.754	
0.524332	-384.903	
0.52457	-121.819	
0.524808	141.266	
0.525047	313.263	
0.525285	485.26	
0.525523	396.717	
0.525761	308.174	
0.526	154.496	
0.526238	0.818359	
0.526476	-152.86	
0.526714	-306.538	
0.526952	-205.104	
0.527191	-103.669	
0.527429	-2.23486	
0.527667	99.1995	
0.527905	-21.9111	
0.528144	-143.021	
0.528382	-264.132	
0.52862	-385.242	
0.528858	-274.818	
0.529096	-164.394	
0.529335	-488.203	
0.529573	-812.013	
0.529811	-669.021	
0.530049	-526.029	
0.530288	-383.037	
0.530526	-240.046	
0.530764	-64.4863	
0.531002	111.073	
0.53124	26.092	
0.531479	-58.8889	
0.531717	-314.849	
0.531955	-570.81	
0.532193	-359.969	
0.532432	-149.128	
0.53267	-112.829	
0.532908	444.551	
0.533146	887.944	
0.533384	810.257	
0.533623	512.739	
0.533861	475.761	
0.534099	259.662	
0.534337	43.5632	
0.534576	-58.5496	
0.534814	-160.662	
0.535052	-262.775	
0.53529	-364.888	
0.535528	-65.3345	
0.535767	234.219	
0.536005	273.232	
0.536243	312.245	
0.536481	447.265	
0.53672	582.284	
0.536958	283.07	
0.537196	-16.144	
0.537434	-68.3877	
0.537672	-120.631	
0.537911	-58.8889	
0.538149	2.85376	
0.538387	-130.809	
0.538625	-525.011	
0.538864	-647.818	
0.539102	-249.544	
0.53934	64.5964	
0.539578	118.197	
0.539816	90.3789	
0.540055	62.5608	
0.540293	-64.4863	
0.540531	-191.534	
0.540769	-242.59	
0.541008	-33.1062	
0.541246	388.066	
0.541484	201.312	
0.541722	-381.68	
0.54196	-704.133	
0.542199	-732.121	
0.542437	-760.108	
0.542675	-511.272	
0.542913	-262.436	
0.543152	-198.149	
0.54339	-133.862	
0.543628	-69.575	
0.543866	-5.28809	
0.544104	-109.267	
0.544343	-213.245	
0.544581	-317.224	
0.544819	-421.202	
0.545057	-405.767	
0.545296	-390.331	
0.545534	-809.129	
0.545772	-1227.93	
0.54601	-1094.43	
0.546248	-960.941	
0.546487	-566.908	
0.546725	87.665	
0.546963	446.417	
0.547201	370.935	
0.54744	279.169	
0.547678	447.943	
0.547916	435.561	
0.548154	423.178	
0.548392	166.54	
0.548631	-90.0994	
0.548869	30.5022	
0.549107	151.104	
0.549345	11.1653	
0.549584	-128.773	
0.549822	-95.0183	
0.55006	-61.2634	
0.550298	-288.049	
0.550536	-514.834	
0.550775	-166.26	
0.551013	182.314	
0.551251	270.348	
0.551489	358.383	
0.551728	94.2803	
0.551966	-169.822	
0.552204	-173.384	
0.552442	-176.946	
0.55268	-36.6682	
0.552919	103.61	
0.553157	-16.6528	
0.553395	-136.915	
0.553633	-178.473	
0.553872	-220.03	
0.55411	-131.318	
0.554348	-42.605	
0.554586	-13.5996	
0.554824	15.4058	
0.555063	174.681	
0.555301	333.957	
0.555539	-70.9319	
0.555777	-475.821	
0.556016	-641.881	
0.556254	-200.015	
0.556492	-97.3931	
0.55673	-429.005	
0.556968	-217.825	
0.557207	-6.64502	
0.557445	-26.1516	
0.557683	-45.6582	
0.557921	-65.1648	
0.55816	-84.6714	
0.558398	-180.169	
0.558636	-275.666	
0.558874	-604.564	
0.559112	-933.463	
0.559351	-914.295	
0.559589	-460.894	
0.559827	-105.196	
0.560065	-10.0376	
0.560304	-126.568	
0.560542	-243.099	
0.56078	-375.913	
0.561018	-508.728	
0.561256	-564.873	
0.561495	-621.018	
0.561733	-677.163	
0.561971	-733.308	
0.562209	-767.741	
0.562448	-802.175	
0.562686	-576.068	
0.562924	-349.961	
0.563162	-521.789	
0.5634	-693.616	
0.563639	-604.904	
0.563877	-516.191	
0.564115	-297.208	
0.564353	-78.2258	
0.564592	-293.477	
0.56483	-508.728	
0.565068	-403.053	
0.565306	-297.378	
0.565544	-452.243	
0.565783	-607.109	
0.566021	-585.567	
0.566259	-564.025	
0.566497	-499.059	
0.566736	-694.634	
0.566974	-848.142	
0.567212	-567.417	
0.56745	-400.678	
0.567688	-494.479	
0.567927	-590.995	
0.568165	-687.51	
0.568403	-800.309	
0.568641	-913.108	
0.56888	-674.449	
0.569118	-435.79	
0.569356	-186.275	
0.569594	-370.994	
0.569832	-634.418	
0.570071	-463.608	
0.570309	-287.37	
0.570547	-371.673	
0.570785	-386.6	
0.571024	-401.526	
0.571262	-172.197	
0.5715	57.1331	
0.571738	-47.3545	
0.571976	-151.842	
0.572215	177.904	
0.572453	507.65	
0.572691	449.979	
0.572929	392.307	
0.573168	74.0952	
0.573406	-244.117	
0.573644	-437.486	
0.573882	-630.856	
0.57412	-824.226	
0.574359	-1017.6	
0.574597	-1072.21	
0.574835	-1126.83	
0.575073	-920.91	
0.575312	-714.989	
0.57555	-606.77	
0.575788	-498.55	
0.576026	-390.331	
0.576264	-282.112	
0.576503	-445.967	
0.576741	-609.823	
0.576979	-513.138	
0.577217	-416.453	
0.577456	-292.629	
0.577694	-168.804	
0.577932	85.2903	
0.57817	339.385	
0.578408	127.187	
0.578647	-85.0107	
0.578885	-166.938	
0.579123	-248.866	
0.579361	-433.924	
0.5796	-618.982	
0.579838	-543.5	
0.580076	-468.018	
0.580314	-468.527	
0.580552	-469.036	
0.580791	-469.545	
0.581029	-470.054	
0.581267	-286.013	
0.581505	-101.973	
0.581744	516.301	
0.581982	1134.58	
0.58222	885.4	
0.582458	636.224	
0.582696	419.616	
0.582935	203.008	
0.583173	54.2495	
0.583411	426.571	
0.583649	522.068	
0.583888	357.026	
0.584126	-57.7014	
0.584364	-472.428	
0.584602	-295.512	
0.58484	-118.596	
0.585079	-28.5264	
0.585317	61.5432	
0.585555	37.6265	
0.585793	13.7097	
0.586032	-292.12	
0.58627	-337.409	
0.586508	388.066	
0.586746	592.462	
0.586984	-210.022	
0.587223	-751.966	
0.587461	-550.285	
0.587699	-348.604	
0.587937	-228.342	
0.588176	-629.16	
0.588414	-1046.26	
0.588652	-942.283	
0.58889	-765.027	
0.589128	-848.312	
0.589367	-622.205	
0.589605	-396.098	
0.589843	-326.044	
0.590081	-255.99	
0.59032	-413.909	
0.590558	-571.827	
0.590796	-553.338	
0.591034	-13.7693	
0.591272	265.26	
0.591511	23.2085	
0.591749	-486.168	
0.591987	-995.544	
0.592225	-755.868	
0.592464	-516.191	
0.592702	-550.625	
0.59294	-585.058	
0.593178	-749.761	
0.593416	-914.465	
0.593655	-795.729	
0.593893	-676.993	
0.594131	-558.257	
0.594369	-439.522	
0.594608	-320.786	
0.594846	-202.05	
0.595084	-67.0308	
0.595322	67.9888	
0.59556	-83.3145	
0.595799	25.9224	
0.596037	411.983	
0.596275	276.964	
0.596513	106.663	
0.596752	-63.6382	
0.59699	-5.96655	
0.597228	51.7051	
0.597466	200.973	
0.597704	350.241	
0.597943	238.968	
0.598181	127.696	
0.598419	57.1331	
0.598657	-13.4299	
0.598896	46.2771	
0.599134	105.984	
0.599372	-105.705	
0.59961	-317.394	
0.599848	-268.542	
0.600087	-219.691	
0.600325	-382.529	
0.600563	-545.366	
0.600801	-447.664	
0.60104	-349.961	
0.601278	-183.901	
0.601516	-17.8401	
0.601754	278.49	
0.601992	574.821	
0.602231	504.767	
0.602469	434.713	
0.602707	104.118	
0.602945	-226.476	
0.603184	-326.384	
0.603422	-426.291	
0.60366	-526.199	
0.603898	-626.106	
0.604136	-693.447	
0.604375	-760.787	
0.604613	-828.127	
0.604851	-461.233	
0.605089	-48.7114	
0.605328	103.27	
0.605566	-5.28809	
0.605804	-113.846	
0.606042	-130.13	
0.60628	-146.414	
0.606519	108.698	
0.606757	-70.4231	
0.606995	-288.897	
0.607233	-73.1372	
0.607472	305.46	
0.60771	684.058	
0.607948	479.154	
0.608186	274.25	
0.608424	-60.9243	
0.608663	-396.098	
0.608901	-476.33	
0.609139	-556.561	
0.609377	-376.252	
0.609616	-195.944	
0.609854	-387.448	
0.610092	-578.951	
0.61033	-336.222	
0.610568	-93.4917	
0.610807	-367.771	
0.611045	-642.051	
0.611283	-482.097	
0.611521	-322.143	
0.61176	-666.985	
0.611998	-1011.83	
0.612236	-575.05	
0.612474	-138.272	
0.612712	-342.837	
0.612951	-547.402	
0.613189	-751.966	
0.613427	-956.531	
0.613665	-1258.8	
0.613904	-1561.07	
0.614142	-1255.41	
0.61438	-949.746	
0.614618	-673.94	
0.614856	-398.134	
0.615095	-138.611	
0.615333	120.911	
0.615571	125.321	
0.615809	-130.809	
0.616048	-414.078	
0.616286	-436.808	
0.616524	-281.264	
0.616762	-559.954	
0.617	-806.076	
0.617239	-617.965	
0.617477	-522.128	
0.617715	-165.751	
0.617953	-189.329	
0.618192	-212.906	
0.61843	-331.472	
0.618668	-450.038	
0.618906	-318.92	
0.619144	72.7383	
0.619383	336.841	
0.619621	-6.98438	
0.619859	-122.836	
0.620097	-238.689	
0.620336	-611.689	
0.620574	-984.688	
0.620812	-1097.15	
0.62105	-1209.61	
0.621288	-860.694	
0.621527	-511.781	
0.621765	-320.277	
0.622003	-128.773	
0.622241	65.4446	
0.62248	-174.571	
0.622718	-170.331	
0.622956	-166.09	
0.623194	-300.262	
0.623432	-434.433	
0.623671	-568.604	
0.623909	-702.776	
0.624147	-507.031	
0.624385	-311.287	
0.624624	-723.47	
0.624862	-1135.65	
0.6251	-950.764	
0.625338	-765.875	
0.625576	-580.987	
0.625815	-396.098	
0.626053	-106.722	
0.626291	182.654	
0.626529	211.49	
0.626768	-20.2148	
0.627006	-295.343	
0.627244	-136.237	
0.627482	283.409	
0.62772	268.822	
0.627959	161.281	
0.628197	314.281	
0.628435	33.0466	
0.628673	-248.187	
0.628912	-154.895	
0.62915	-61.6028	
0.629388	31.6897	
0.629626	124.982	
0.629864	-65.3345	
0.630103	-255.651	
0.630341	-445.967	
0.630579	-636.284	
0.630817	-500.925	
0.631056	-365.566	
0.631294	-230.208	
0.631532	-94.8489	
0.63177	27.449	
0.632008	149.747	
0.632247	272.045	
0.632485	394.343	
0.632723	-80.4309	
0.632961	-555.204	
0.6332	-595.744	
0.633438	-636.284	
0.633676	-686.323	
0.633914	-736.361	
0.634152	-525.86	
0.634391	-315.358	
0.634629	-251.41	
0.634867	-187.463	
0.635105	-123.515	
0.635344	-59.5674	
0.635582	135.329	
0.63582	330.225	
0.636058	90.8879	
0.636296	-148.449	
0.636535	-208.666	
0.636773	-268.882	
0.637011	-345.381	
0.637249	-421.881	
0.637488	-127.247	
0.637726	-93.1526	
0.637964	-173.045	
0.638202	181.297	
0.63844	313.093	
0.638679	184.35	
0.638917	229.3	
0.639155	274.25	
0.639393	244.481	
0.639632	214.712	
0.63987	184.944	
0.640108	155.175	
0.640346	402.23	
0.640584	649.285	
0.640823	462.107	
0.641061	274.928	
0.641299	401.891	
0.641537	528.853	
0.641776	655.816	
0.642014	782.778	
0.642252	776.757	
0.64249	770.735	
0.642728	634.443	
0.642967	498.152	
0.643205	285.869	
0.643443	73.5864	
0.643681	121.844	
0.64392	170.102	
0.644158	215.645	
0.644396	261.189	
0.644634	306.732	
0.644872	352.276	
0.645111	256.694	
0.645349	161.112	
0.645587	239.223	
0.645825	56.7937	
0.646064	-114.78	
0.646302	147.881	
0.64654	150.001	
0.646778	152.122	
0.647016	324.628	
0.647255	497.134	
0.647493	669.64	
0.647731	842.146	
0.647969	661.837	
0.648208	481.529	
0.648446	301.22	
0.648684	120.911	
0.648922	330.056	
0.64916	539.2	
0.649399	314.111	
0.649637	89.022	
0.649875	-38.3645	
0.650113	-165.751	
0.650352	-32.5974	
0.65059	100.556	
0.650828	82.4067	
0.651066	64.2571	
0.651304	46.1074	
0.651543	27.958	
0.651781	-6.47534	
0.652019	-40.9089	
0.652257	-308.743	
0.652496	-576.577	
0.652734	-821.342	
0.652972	-631.874	
0.65321	-165.581	
0.653448	-133.523	
0.653687	-264.302	
0.653925	-134.541	
0.654163	-178.473	
0.654401	-222.405	
0.65464	-271.002	
0.654878	-319.599	
