timestamp,weight,scale_drop,vernier_drop
2025-09-04 18:38:12.538537264,0.003,0.0,
2025-09-04 18:38:12.952053070,0.002,0.0,
2025-09-04 18:38:13.368962765,-0.001,0.0,
2025-09-04 18:38:13.773788929,-0.002,0.0,
2025-09-04 18:38:14.183204174,-0.002,0.0,
2025-09-04 18:38:14.602705240,-0.001,0.0,
2025-09-04 18:38:15.017052412,0.004,0.0,
2025-09-04 18:38:15.423770905,0.008,0.0,
2025-09-04 18:38:15.832979679,0.007,0.0,
2025-09-04 18:38:16.403010368,,,1.0
2025-09-04 18:38:16.237692356,0.005,0.0,
2025-09-04 18:38:16.654799700,0.003,0.0,
2025-09-04 18:38:17.010928869,,,2.0
2025-09-04 18:38:17.061087847,0.027,0.0,
2025-09-04 18:38:17.520922660,,,3.0
2025-09-04 18:38:17.466700792,0.07,0.0,
2025-09-04 18:38:18.050916910,,,4.0
2025-09-04 18:38:17.870690107,0.062,0.0,
2025-09-04 18:38:18.273741245,0.075,0.0,
2025-09-04 18:38:18.770844698,,,5.0
2025-09-04 18:38:18.676962852,0.099,0.0,
2025-09-04 18:38:19.082736015,0.099,0.0,
2025-09-04 18:38:19.490575314,,,6.0
2025-09-04 18:38:19.487870932,0.124,0.0,
2025-09-04 18:38:19.892136335,0.153,0.0,
2025-09-04 18:38:20.160119295,,,7.0
2025-09-04 18:38:20.298384905,0.146,0.0,
2025-09-04 18:38:20.704956532,0.177,0.0,
2025-09-04 18:38:20.930885792,,,8.0
2025-09-04 18:38:21.112896681,0.169,0.0,
2025-09-04 18:38:21.522706032,0.198,0.0,
2025-09-04 18:38:21.750876665,,,9.0
2025-09-04 18:38:21.924952745,0.195,0.0,
2025-09-04 18:38:22.331503630,0.222,0.0,
2025-09-04 18:38:22.580868006,,,10.0
2025-09-04 18:38:22.738200903,0.216,0.0,
2025-09-04 18:38:23.142014503,0.249,0.0,
2025-09-04 18:38:23.450806856,,,11.0
2025-09-04 18:38:23.547697783,0.237,0.0,
2025-09-04 18:38:23.957012177,0.277,0.0,
2025-09-04 18:38:24.300849438,,,12.0
2025-09-04 18:38:24.379697323,0.265,0.0,
2025-09-04 18:38:24.787798882,0.311,0.0,
2025-09-04 18:38:25.150908232,,,13.0
2025-09-04 18:38:25.195909262,0.295,0.0,
2025-09-04 18:38:25.608958244,0.331,0.0,
2025-09-04 18:38:25.990919352,,,14.0
2025-09-04 18:38:26.021919489,0.317,0.0,
2025-09-04 18:38:26.431806564,0.348,0.0,
2025-09-04 18:38:26.810815811,,,15.0
2025-09-04 18:38:26.838554144,0.34,0.0,
2025-09-04 18:38:27.240309954,0.371,0.0,
2025-09-04 18:38:27.650576591,,,16.0
2025-09-04 18:38:27.650576591,0.365,0.0,
2025-09-04 18:38:28.063025713,0.39,0.0,
2025-09-04 18:38:28.481740713,0.388,0.0,
2025-09-04 18:38:28.884957552,0.388,0.0,
2025-09-04 18:38:29.291287899,0.389,0.0,
2025-09-04 18:38:29.693860292,0.389,0.0,
2025-09-04 18:38:30.097765923,0.388,0.0,
2025-09-04 18:38:30.520853043,,,17.0
2025-09-04 18:38:30.504951000,0.388,0.0,
2025-09-04 18:38:30.908707619,0.411,0.0,
2025-09-04 18:38:31.312101603,0.408,0.0,
2025-09-04 18:38:31.760768175,,,18.0
2025-09-04 18:38:31.720596313,0.411,0.0,
2025-09-04 18:38:32.123700380,0.415,0.0,
2025-09-04 18:38:32.529520273,0.438,0.0,
2025-09-04 18:38:32.970705509,,,19.0
2025-09-04 18:38:32.936191082,0.436,0.0,
2025-09-04 18:38:33.339700222,0.461,0.0,
2025-09-04 18:38:33.743703842,0.462,0.0,
2025-09-04 18:38:34.160835505,,,20.0
