timestamp,weight,scale_drop,vernier_drop
2025-09-15 19:00:08.390892744,0.002,0.0,
2025-09-15 19:00:08.807746649,0.002,0.0,
2025-09-15 19:00:09.226359844,0.002,0.0,
2025-09-15 19:00:09.628795147,0.002,0.0,
2025-09-15 19:00:10.034833193,0.002,0.0,
2025-09-15 19:00:10.437806606,0.003,0.0,
2025-09-15 19:00:10.854804277,0.003,0.0,
2025-09-15 19:00:11.264663458,0.004,0.0,
2025-09-15 19:00:11.668653965,0.0,0.0,
2025-09-15 19:00:12.071085930,-0.001,0.0,
2025-09-15 19:00:12.472101688,-0.002,0.0,
2025-09-15 19:00:12.875306845,-0.001,0.0,
2025-09-15 19:00:13.281491756,0.0,0.0,
2025-09-15 19:00:13.687700033,0.0,0.0,
2025-09-15 19:00:13.895648479,,,1.0
2025-09-15 19:00:14.089640379,0.0,0.0,
2025-09-15 19:00:14.493823051,0.007,0.0,
2025-09-15 19:00:14.910124302,0.011,0.0,
2025-09-15 19:00:15.205527306,,,2.0
2025-09-15 19:00:15.317014217,0.011,0.0,
2025-09-15 19:00:15.735372305,0.014,0.0,
2025-09-15 19:00:16.205516815,,,3.0
2025-09-15 19:00:16.139615059,0.018,0.0,
2025-09-15 19:00:16.745477438,,,4.0
2025-09-15 19:00:16.542501450,0.019,0.0,
2025-09-15 19:00:16.949607849,0.024,0.0,
2025-09-15 19:00:17.365691662,0.031,0.0,
2025-09-15 19:00:17.855502129,,,5.0
2025-09-15 19:00:17.766346931,0.034,0.0,
2025-09-15 19:00:18.167677402,0.033,0.0,
2025-09-15 19:00:18.475416899,,,6.0
2025-09-15 19:00:18.568739891,0.039,0.0,
2025-09-15 19:00:19.055825710,,,7.0
2025-09-15 19:00:18.984825373,0.044,0.0,
2025-09-15 19:00:19.403238297,0.048,0.0,
2025-09-15 19:00:19.655377626,,,8.0
2025-09-15 19:00:19.810022116,0.055,0.0,
2025-09-15 19:00:20.245357513,,,9.0
2025-09-15 19:00:20.213585854,0.063,0.0,
2025-09-15 19:00:20.618349791,0.068,0.0,
2025-09-15 19:00:21.175403357,,,10.0
2025-09-15 19:00:21.022510529,0.073,0.0,
2025-09-15 19:00:21.426859379,0.076,0.0,
2025-09-15 19:00:21.705321074,,,11.0
2025-09-15 19:00:21.837315083,0.078,0.0,
2025-09-15 19:00:22.255291939,,,12.0
2025-09-15 19:00:22.245756149,0.085,0.0,
2025-09-15 19:00:22.825271845,,,13.0
2025-09-15 19:00:22.651328087,0.089,0.0,
2025-09-15 19:00:23.055821896,0.096,0.0,
2025-09-15 19:00:23.375317335,,,14.0
2025-09-15 19:00:23.472644806,0.103,0.0,
2025-09-15 19:00:23.965299129,,,15.0
2025-09-15 19:00:23.877710581,0.109,0.0,
2025-09-15 19:00:24.281677961,0.113,0.0,
2025-09-15 19:00:24.696826935,0.122,0.0,
2025-09-15 19:00:25.075196505,,,16.0
2025-09-15 19:00:25.116200924,0.126,0.0,
2025-09-15 19:00:25.521637440,0.126,0.0,
2025-09-15 19:00:26.045164108,,,17.0
2025-09-15 19:00:25.930409193,0.129,0.0,
2025-09-15 19:00:26.331855774,0.129,0.0,
2025-09-15 19:00:26.604820251,,,18.0
2025-09-15 19:00:26.736627102,0.135,0.0,
2025-09-15 19:00:27.145127058,,,19.0
2025-09-15 19:00:27.147368431,0.142,0.0,
2025-09-15 19:00:27.724602222,,,20.0
2025-09-15 19:00:27.551073313,0.147,0.0,
2025-09-15 19:00:27.959930182,0.152,0.0,
2025-09-15 19:00:28.363598824,0.159,0.0,
2025-09-15 19:00:28.825050592,,,21.0
2025-09-15 19:00:28.765513659,0.163,0.0,
2025-09-15 19:00:29.182066441,0.162,0.0,
2025-09-15 19:00:29.584129810,0.165,0.0,
2025-09-15 19:00:29.975097418,,,22.0
2025-09-15 19:00:29.990118027,0.169,0.0,
2025-09-15 19:00:30.515081882,,,23.0
2025-09-15 19:00:30.393826008,0.171,0.0,
2025-09-15 19:00:30.798125267,0.177,0.0,
2025-09-15 19:00:31.044998407,,,24.0
2025-09-15 19:00:31.201718330,0.183,0.0,
2025-09-15 19:00:31.605059624,,,25.0
2025-09-15 19:00:31.607091904,0.189,0.0,
2025-09-15 19:00:32.125416517,,,26.0
2025-09-15 19:00:32.012104988,0.195,0.0,
2025-09-15 19:00:32.418961525,0.2,0.0,
2025-09-15 19:00:32.704946280,,,27.0
2025-09-15 19:00:32.824393749,0.208,0.0,
2025-09-15 19:00:33.228729486,0.214,0.0,
2025-09-15 19:00:33.624478579,,,28.0
2025-09-15 19:00:33.644476891,0.218,0.0,
2025-09-15 19:00:34.144832850,,,29.0
2025-09-15 19:00:34.065601826,0.22,0.0,
2025-09-15 19:00:34.470407724,0.224,0.0,
2025-09-15 19:00:34.872971773,0.23,0.0,
2025-09-15 19:00:35.278483152,0.233,0.0,
2025-09-15 19:00:35.696977615,0.232,0.0,
2025-09-15 19:00:36.100176334,0.23,0.0,
2025-09-15 19:00:36.334920406,,,30.0
2025-09-15 19:00:36.531732797,0.23,0.0,
2025-09-15 19:00:36.994798183,,,31.0
2025-09-15 19:00:36.935255289,0.235,0.0,
2025-09-15 19:00:37.339424610,0.24,0.0,
2025-09-15 19:00:37.584857941,,,32.0
2025-09-15 19:00:37.742836237,0.246,0.0,
2025-09-15 19:00:38.254543542,,,33.0
2025-09-15 19:00:38.146109104,0.254,0.0,
2025-09-15 19:00:38.550858021,0.257,0.0,
2025-09-15 19:00:38.844466448,,,34.0
2025-09-15 19:00:38.965869665,0.261,0.0,
2025-09-15 19:00:39.382569313,0.267,0.0,
2025-09-15 19:00:39.786825418,0.27,0.0,
2025-09-15 19:00:40.094676495,,,35.0
2025-09-15 19:00:40.203123569,0.27,0.0,
2025-09-15 19:00:40.609349012,0.274,0.0,
2025-09-15 19:00:40.994739532,,,36.0
2025-09-15 19:00:41.011550903,0.279,0.0,
2025-09-15 19:00:41.554440737,,,37.0
2025-09-15 19:00:41.415618896,0.283,0.0,
2025-09-15 19:00:41.818606377,0.289,0.0,
2025-09-15 19:00:42.222013712,0.295,0.0,
2025-09-15 19:00:42.524814844,,,38.0
2025-09-15 19:00:42.625827789,0.297,0.0,
2025-09-15 19:00:43.030063629,0.299,0.0,
2025-09-15 19:00:43.374372244,,,39.0
2025-09-15 19:00:43.435369968,0.304,0.0,
2025-09-15 19:00:43.944655657,,,40.0
2025-09-15 19:00:43.838702440,0.308,0.0,
2025-09-15 19:00:44.268837452,0.314,0.0,
2025-09-15 19:00:44.774743795,,,41.0
2025-09-15 19:00:44.678651571,0.32,0.0,
2025-09-15 19:00:45.081064463,0.322,0.0,
2025-09-15 19:00:45.314520597,,,42.0
2025-09-15 19:00:45.510927676,0.325,0.0,
2025-09-15 19:00:46.094569206,,,43.0
2025-09-15 19:00:45.916114807,0.332,0.0,
2025-09-15 19:00:46.318825960,0.337,0.0,
2025-09-15 19:00:46.604265690,,,44.0
2025-09-15 19:00:46.720932245,0.342,0.0,
2025-09-15 19:00:47.204585314,,,45.0
2025-09-15 19:00:47.123049259,0.349,0.0,
2025-09-15 19:00:47.539970875,0.353,0.0,
2025-09-15 19:00:47.764417171,,,46.0
2025-09-15 19:00:47.943819523,0.357,0.0,
2025-09-15 19:00:48.394606590,,,47.0
2025-09-15 19:00:48.346367598,0.365,0.0,
2025-09-15 19:00:48.749773741,0.37,0.0,
