timestamp,weight,scale_drop,vernier_drop
2025-09-15 19:36:17.197920799,0.002,0.0,
2025-09-15 19:36:17.608143568,0.002,0.0,
2025-09-15 19:36:18.019327641,0.002,0.0,
2025-09-15 19:36:18.422144413,0.001,0.0,
2025-09-15 19:36:18.832975626,0.001,0.0,
2025-09-15 19:36:19.235966921,0.001,0.0,
2025-09-15 19:36:19.643543243,0.0,0.0,
2025-09-15 19:36:20.066151380,0.0,0.0,
2025-09-15 19:36:20.485921860,-0.001,0.0,
2025-09-15 19:36:20.892938852,-0.001,0.0,
2025-09-15 19:36:21.135177374,,,1.0
2025-09-15 19:36:21.295837402,-0.001,0.0,
2025-09-15 19:36:21.711274385,0.003,0.0,
2025-09-15 19:36:22.114822865,0.007,0.0,
2025-09-15 19:36:22.666182995,,,2.0
2025-09-15 19:36:22.544840813,0.008,0.0,
2025-09-15 19:36:22.960667849,0.009,0.0,
2025-09-15 19:36:23.364821672,0.015,0.0,
2025-09-15 19:36:23.779828548,0.019,0.0,
2025-09-15 19:36:24.184795141,0.02,0.0,
2025-09-15 19:36:24.588092327,0.019,0.0,
2025-09-15 19:36:25.155039549,,,3.0
2025-09-15 19:36:24.988804102,0.018,0.0,
2025-09-15 19:36:25.394824982,0.017,0.0,
2025-09-15 19:36:25.796825171,0.021,0.0,
2025-09-15 19:36:26.216062307,0.025,0.0,
2025-09-15 19:36:26.632735491,0.025,0.0,
2025-09-15 19:36:27.048112392,0.025,0.0,
2025-09-15 19:36:27.624961138,,,4.0
2025-09-15 19:36:27.464832306,0.026,0.0,
2025-09-15 19:36:27.867724180,0.026,0.0,
2025-09-15 19:36:28.284840107,0.032,0.0,
2025-09-15 19:36:28.687244892,0.035,0.0,
2025-09-15 19:36:29.092563391,0.034,0.0,
2025-09-15 19:36:29.498265266,0.034,0.0,
2025-09-15 19:36:30.104916334,,,5.0
2025-09-15 19:36:29.902825832,0.034,0.0,
2025-09-15 19:36:30.308118582,0.033,0.0,
2025-09-15 19:36:30.725937128,0.038,0.0,
2025-09-15 19:36:31.130606413,0.042,0.0,
2025-09-15 19:36:31.535674572,0.043,0.0,
2025-09-15 19:36:31.938331366,0.045,0.0,
2025-09-15 19:36:32.340793371,0.045,0.0,
2025-09-15 19:36:32.674798012,,,6.0
2025-09-15 19:36:32.756174564,0.045,0.0,
2025-09-15 19:36:33.157626629,0.047,0.0,
2025-09-15 19:36:33.560902834,0.051,0.0,
2025-09-15 19:36:33.962272406,0.051,0.0,
2025-09-15 19:36:34.366827726,0.052,0.0,
2025-09-15 19:36:34.769292831,0.052,0.0,
2025-09-15 19:36:35.134716988,,,7.0
2025-09-15 19:36:35.173220158,0.052,0.0,
2025-09-15 19:36:35.603581190,0.052,0.0,
2025-09-15 19:36:36.008090973,0.057,0.0,
2025-09-15 19:36:36.409775257,0.058,0.0,
2025-09-15 19:36:36.813381433,0.058,0.0,
2025-09-15 19:36:37.216692924,0.058,0.0,
2025-09-15 19:36:37.754628420,,,8.0
2025-09-15 19:36:37.620407820,0.058,0.0,
2025-09-15 19:36:38.023819923,0.058,0.0,
2025-09-15 19:36:38.432322979,0.062,0.0,
2025-09-15 19:36:38.837116957,0.067,0.0,
