timestamp,weight,scale_drop,vernier_drop
2025-09-15 20:40:52.757692575,0.0,0.0,
2025-09-15 20:40:53.163066149,0.0,0.0,
2025-09-15 20:40:53.566061497,0.0,0.0,
2025-09-15 20:40:53.971343279,0.001,0.0,
2025-09-15 20:40:54.376229286,0.001,0.0,
2025-09-15 20:40:54.782818556,-0.001,0.0,
2025-09-15 20:40:55.186584949,0.0,0.0,
2025-09-15 20:40:55.589498043,0.007,0.0,
2025-09-15 20:40:56.170548439,,,1.0
2025-09-15 20:40:55.994557142,0.008,0.0,
2025-09-15 20:40:56.399987459,0.005,0.0,
2025-09-15 20:40:56.804826736,0.009,0.0,
2025-09-15 20:40:57.207795858,0.013,0.0,
2025-09-15 20:40:57.719952345,,,2.0
2025-09-15 20:40:57.612732887,0.011,0.0,
2025-09-15 20:40:58.016818285,0.01,0.0,
2025-09-15 20:40:58.432210207,0.023,0.0,
2025-09-15 20:40:58.835132360,0.021,0.0,
2025-09-15 20:40:59.236565590,0.02,0.0,
2025-09-15 20:40:59.653252840,0.021,0.0,
2025-09-15 20:41:00.057107687,0.02,0.0,
2025-09-15 20:41:00.330503941,,,3.0
2025-09-15 20:41:00.475825548,0.02,0.0,
2025-09-15 20:41:00.880821228,0.025,0.0,
2025-09-15 20:41:01.284829617,0.029,0.0,
2025-09-15 20:41:01.690676928,0.029,0.0,
2025-09-15 20:41:02.096052408,0.03,0.0,
2025-09-15 20:41:02.502127886,0.03,0.0,
2025-09-15 20:41:02.906434774,0.029,0.0,
2025-09-15 20:41:03.310222626,0.028,0.0,
2025-09-15 20:41:03.820301533,,,4.0
2025-09-15 20:41:03.725748539,0.029,0.0,
2025-09-15 20:41:04.134825945,0.032,0.0,
2025-09-15 20:41:04.552273035,0.035,0.0,
2025-09-15 20:41:04.963301420,0.038,0.0,
2025-09-15 20:41:05.368625164,0.038,0.0,
2025-09-15 20:41:05.779589891,0.038,0.0,
2025-09-15 20:41:06.186331987,0.037,0.0,
2025-09-15 20:41:06.410209179,,,5.0
2025-09-15 20:41:06.596203089,0.038,0.0,
2025-09-15 20:41:06.998860359,0.044,0.0,
2025-09-15 20:41:07.402968645,0.048,0.0,
2025-09-15 20:41:07.817711830,0.048,0.0,
2025-09-15 20:41:08.224148273,0.048,0.0,
2025-09-15 20:41:08.641920567,0.047,0.0,
2025-09-15 20:41:09.110205173,,,6.0
2025-09-15 20:41:09.072568178,0.046,0.0,
2025-09-15 20:41:09.476292372,0.046,0.0,
2025-09-15 20:41:09.877997398,0.052,0.0,
2025-09-15 20:41:10.281421900,0.056,0.0,
2025-09-15 20:41:10.684829712,0.055,0.0,
2025-09-15 20:41:11.106057167,0.056,0.0,
2025-09-15 20:41:11.509142875,0.057,0.0,
2025-09-15 20:41:11.925472975,0.057,0.0,
2025-09-15 20:41:12.530001402,,,7.0
2025-09-15 20:41:12.331124067,0.059,0.0,
2025-09-15 20:41:12.734823465,0.059,0.0,
2025-09-15 20:41:13.136104345,0.062,0.0,
2025-09-15 20:41:13.542328596,0.066,0.0,
2025-09-15 20:41:13.952918291,0.064,0.0,
2025-09-15 20:41:14.360903025,0.064,0.0,
2025-09-15 20:41:14.771377563,0.065,0.0,
2025-09-15 20:41:15.159961700,,,8.0
2025-09-15 20:41:15.179961205,0.066,0.0,
2025-09-15 20:41:15.590350151,0.071,0.0,
2025-09-15 20:41:15.998622656,0.077,0.0,
2025-09-15 20:41:16.402691841,0.078,0.0,
2025-09-15 20:41:16.807307959,0.078,0.0,
2025-09-15 20:41:17.227658987,0.075,0.0,
2025-09-15 20:41:17.637879133,0.073,0.0,
2025-09-15 20:41:17.849825382,,,9.0
2025-09-15 20:41:18.046456099,0.074,0.0,
2025-09-15 20:41:18.453588963,0.079,0.0,
2025-09-15 20:41:18.857275963,0.083,0.0,
2025-09-15 20:41:19.264390707,0.082,0.0,
2025-09-15 20:41:19.669148922,0.083,0.0,
2025-09-15 20:41:20.077780724,0.083,0.0,
2025-09-15 20:41:20.480190277,0.083,0.0,
2025-09-15 20:41:21.109714746,,,10.0
2025-09-15 20:41:20.896828651,0.083,0.0,
2025-09-15 20:41:21.325689793,0.081,0.0,
2025-09-15 20:41:21.728970289,0.082,0.0,
2025-09-15 20:41:22.132687806,0.089,0.0,
2025-09-15 20:41:22.548833132,0.091,0.0,
2025-09-15 20:41:22.949989319,0.091,0.0,
2025-09-15 20:41:23.352871895,0.089,0.0,
2025-09-15 20:41:23.709627151,,,11.0
2025-09-15 20:41:23.771392822,0.089,0.0,
2025-09-15 20:41:24.173818827,0.093,0.0,
2025-09-15 20:41:24.576845169,0.097,0.0,
2025-09-15 20:41:24.978914738,0.1,0.0,
2025-09-15 20:41:25.381662130,0.1,0.0,
2025-09-15 20:41:25.786466837,0.1,0.0,
2025-09-15 20:41:26.339614630,,,12.0
2025-09-15 20:41:26.188988924,0.102,0.0,
2025-09-15 20:41:26.591089249,0.101,0.0,
2025-09-15 20:41:26.993258715,0.109,0.0,
2025-09-15 20:41:27.410274029,0.108,0.0,
2025-09-15 20:41:27.814090490,0.107,0.0,
2025-09-15 20:41:28.219804764,0.107,0.0,
2025-09-15 20:41:28.624831676,0.107,0.0,
2025-09-15 20:41:28.959632635,,,13.0
2025-09-15 20:41:29.026979446,0.108,0.0,
2025-09-15 20:41:29.442195177,0.111,0.0,
2025-09-15 20:41:29.844122171,0.114,0.0,
2025-09-15 20:41:30.248030424,0.114,0.0,
2025-09-15 20:41:30.665829182,0.115,0.0,
2025-09-15 20:41:31.068847179,0.117,0.0,
2025-09-15 20:41:31.484822989,0.118,0.0,
2025-09-15 20:41:31.891083479,0.117,0.0,
2025-09-15 20:41:32.419382811,,,14.0
2025-09-15 20:41:32.309439421,0.117,0.0,
2025-09-15 20:41:32.712570190,0.118,0.0,
2025-09-15 20:41:33.126828431,0.124,0.0,
2025-09-15 20:41:33.528840780,0.129,0.0,
2025-09-15 20:41:33.944823742,0.128,0.0,
2025-09-15 20:41:34.348994970,0.127,0.0,
2025-09-15 20:41:34.751047373,0.127,0.0,
2025-09-15 20:41:35.049333096,,,15.0
2025-09-15 20:41:35.152043343,0.127,0.0,
2025-09-15 20:41:35.555831194,0.141,0.0,
2025-09-15 20:41:35.972904444,0.137,0.0,
2025-09-15 20:41:36.388708115,0.137,0.0,
2025-09-15 20:41:36.805492163,0.137,0.0,
2025-09-15 20:41:37.207657814,0.136,0.0,
2025-09-15 20:41:37.608650208,0.136,0.0,
2025-09-15 20:41:37.869049788,,,16.0
2025-09-15 20:41:38.027900219,0.135,0.0,
2025-09-15 20:41:38.429355621,0.139,0.0,
2025-09-15 20:41:38.831820250,0.143,0.0,
2025-09-15 20:41:39.248207569,0.142,0.0,
2025-09-15 20:41:39.666455746,0.141,0.0,
2025-09-15 20:41:40.081491232,0.141,0.0,
2025-09-15 20:41:40.359126091,,,17.0
2025-09-15 20:41:40.497540712,0.142,0.0,
2025-09-15 20:41:40.899911880,0.147,0.0,
2025-09-15 20:41:41.316479683,0.151,0.0,
2025-09-15 20:41:41.718477964,0.151,0.0,
2025-09-15 20:41:42.120534420,0.151,0.0,
2025-09-15 20:41:42.522023678,0.15,0.0,
2025-09-15 20:41:42.923493862,0.15,0.0,
2025-09-15 20:41:43.369048357,,,18.0
2025-09-15 20:41:43.326028109,0.15,0.0,
2025-09-15 20:41:43.730299711,0.15,0.0,
2025-09-15 20:41:44.132625818,0.156,0.0,
2025-09-15 20:41:44.536159515,0.159,0.0,
2025-09-15 20:41:44.954821348,0.158,0.0,
2025-09-15 20:41:45.518993139,,,19.0
2025-09-15 20:41:45.355976105,0.158,0.0,
2025-09-15 20:41:45.757275581,0.159,0.0,
2025-09-15 20:41:46.172726631,0.165,0.0,
2025-09-15 20:41:46.574828386,0.168,0.0,
2025-09-15 20:41:46.976883888,0.167,0.0,
2025-09-15 20:41:47.380724430,0.167,0.0,
