timestamp,weight,scale_drop,vernier_drop
2025-10-06 19:23:34.723745823,-0.005,0.0,
2025-10-06 19:23:35.129523276,-0.003,0.0,
2025-10-06 19:23:35.534975051,-0.002,0.0,
2025-10-06 19:23:35.940350533,-0.003,0.0,
2025-10-06 19:23:36.345046520,-0.001,0.0,
2025-10-06 19:23:36.752465248,-0.001,0.0,
2025-10-06 19:23:37.159960270,-0.002,0.0,
2025-10-06 19:23:37.564986229,-0.002,0.0,
2025-10-06 19:23:37.780621290,,,1.0
2025-10-06 19:23:37.973474503,-0.001,0.0,
2025-10-06 19:23:38.378993511,0.003,0.0,
2025-10-06 19:23:38.785291433,0.006,0.0,
2025-10-06 19:23:39.192133188,0.007,0.0,
2025-10-06 19:23:39.598008156,0.006,0.0,
2025-10-06 19:23:40.002315521,0.005,0.0,
2025-10-06 19:23:40.406637430,0.005,0.0,
2025-10-06 19:23:40.812615395,0.005,0.0,
2025-10-06 19:23:41.220229387,0.005,0.0,
2025-10-06 19:23:41.637898445,0.002,0.0,
2025-10-06 19:23:42.042986393,0.002,0.0,
2025-10-06 19:23:42.463141918,0.001,0.0,
2025-10-06 19:23:42.820967674,,,2.0
2025-10-06 19:23:42.869868755,0.0,0.0,
2025-10-06 19:23:43.274474859,0.001,0.0,
2025-10-06 19:23:43.676670790,0.009,0.0,
2025-10-06 19:23:44.079651356,0.01,0.0,
2025-10-06 19:23:44.484476566,0.009,0.0,
2025-10-06 19:23:44.889988184,0.008,0.0,
2025-10-06 19:23:45.295406580,0.008,0.0,
2025-10-06 19:23:45.697672606,0.009,0.0,
2025-10-06 19:23:46.099260330,0.015,0.0,
2025-10-06 19:23:46.504472017,0.015,0.0,
2025-10-06 19:23:46.908830166,0.013,0.0,
2025-10-06 19:23:47.313287020,0.012,0.0,
2025-10-06 19:23:47.717931747,0.012,0.0,
2025-10-06 19:23:48.127096414,0.011,0.0,
2025-10-06 19:23:48.600973606,,,3.0
2025-10-06 19:23:48.530016422,0.008,0.0,
2025-10-06 19:23:48.934983969,0.009,0.0,
2025-10-06 19:23:49.338990450,0.017,0.0,
2025-10-06 19:23:49.744563818,0.022,0.0,
2025-10-06 19:23:50.148317337,0.023,0.0,
2025-10-06 19:23:50.554475784,0.024,0.0,
2025-10-06 19:23:50.973935127,0.024,0.0,
2025-10-06 19:23:51.377478123,0.023,0.0,
2025-10-06 19:23:51.780954123,0.023,0.0,
2025-10-06 19:23:52.185985804,0.022,0.0,
2025-10-06 19:23:52.587747574,0.022,0.0,
2025-10-06 19:23:53.006644964,0.022,0.0,
2025-10-06 19:23:53.411554098,0.021,0.0,
2025-10-06 19:23:53.630779743,,,4.0
2025-10-06 19:23:53.817990541,0.021,0.0,
2025-10-06 19:23:54.225267649,0.019,0.0,
2025-10-06 19:23:54.629260302,0.023,0.0,
2025-10-06 19:23:55.033478737,0.027,0.0,
2025-10-06 19:23:55.437366486,0.03,0.0,
2025-10-06 19:23:55.844475985,0.029,0.0,
2025-10-06 19:23:56.248644352,0.026,0.0,
2025-10-06 19:23:56.650985479,0.025,0.0,
2025-10-06 19:23:57.059590816,0.024,0.0,
2025-10-06 19:23:57.464910746,0.025,0.0,
2025-10-06 19:23:57.868357182,0.026,0.0,
2025-10-06 19:23:58.273470640,0.026,0.0,
2025-10-06 19:23:58.677228689,0.026,0.0,
2025-10-06 19:23:59.041065216,,,5.0
2025-10-06 19:23:59.081571579,0.027,0.0,
2025-10-06 19:23:59.498900414,0.032,0.0,
2025-10-06 19:23:59.901338100,0.036,0.0,
2025-10-06 19:24:00.309061289,0.035,0.0,
2025-10-06 19:24:00.728026628,0.032,0.0,
2025-10-06 19:24:01.132217169,0.03,0.0,
2025-10-06 19:24:01.538787603,0.028,0.0,
2025-10-06 19:24:01.945986509,0.028,0.0,
2025-10-06 19:24:02.349685907,0.029,0.0,
2025-10-06 19:24:02.754472256,0.03,0.0,
2025-10-06 19:24:03.161993265,0.032,0.0,
2025-10-06 19:24:03.563993454,0.032,0.0,
2025-10-06 19:24:03.969964027,0.032,0.0,
2025-10-06 19:24:04.376393318,0.032,0.0,
2025-10-06 19:24:04.711009502,,,6.0
2025-10-06 19:24:04.779993296,0.033,0.0,
2025-10-06 19:24:05.183469296,0.037,0.0,
2025-10-06 19:24:05.587465048,0.041,0.0,
2025-10-06 19:24:05.991480589,0.044,0.0,
2025-10-06 19:24:06.394468784,0.045,0.0,
2025-10-06 19:24:06.797861814,0.046,0.0,
2025-10-06 19:24:07.207311153,0.047,0.0,
2025-10-06 19:24:07.612511158,0.046,0.0,
2025-10-06 19:24:08.015696525,0.042,0.0,
2025-10-06 19:24:08.421108723,0.04,0.0,
2025-10-06 19:24:08.826983690,0.039,0.0,
2025-10-06 19:24:09.230269909,0.038,0.0,
2025-10-06 19:24:09.511084795,,,7.0
2025-10-06 19:24:09.634479523,0.039,0.0,
2025-10-06 19:24:10.040994883,0.044,0.0,
2025-10-06 19:24:10.452457190,0.049,0.0,
2025-10-06 19:24:10.858993053,0.051,0.0,
